Day,Time,Weather,Event,Bus_Capacity,Train_Arrival,Waiting_Passengers
4,10:50,4,0,45,0,123
4,14:20,4,0,45,1,147
4,08:45,2,0,45,1,168
4,13:40,4,1,45,0,188
4,08:55,2,1,45,0,105
4,15:00,3,1,45,0,42
4,13:30,3,1,45,0,130
4,11:30,3,0,45,0,15
4,11:00,2,1,45,0,109
4,08:40,1,0,45,1,225
4,08:10,1,0,45,1,24
4,09:05,4,1,45,0,79
4,14:30,4,1,45,0,69
4,07:50,3,0,45,1,93
4,08:40,2,0,45,1,225
4,11:00,2,0,45,0,59
4,07:55,4,0,45,0,100
4,17:00,1,1,45,0,31
4,14:10,3,1,45,1,59
4,17:40,2,0,45,0,70
4,14:30,3,0,45,0,48
4,11:30,4,1,45,0,20
4,11:30,2,0,45,0,17
4,08:20,1,0,45,1,225
4,07:50,3,1,45,1,105
4,11:30,4,0,45,0,29
4,11:10,2,1,45,1,136
4,11:10,2,0,45,1,117
4,11:20,3,1,45,1,203
4,08:15,4,1,45,1,225
4,08:55,2,0,45,0,39
4,11:30,1,1,45,0,28
4,09:05,4,0,45,0,19
4,09:00,2,0,45,0,106
4,13:30,2,1,45,0,128
4,08:20,4,0,45,1,176
4,08:40,2,0,45,1,194
4,07:55,4,0,45,0,97
4,08:55,4,0,45,0,110
4,13:40,1,1,45,0,103
4,10:50,4,1,45,0,54
4,13:30,4,1,45,0,182
4,08:55,4,1,45,0,92
4,11:30,1,1,45,0,83
4,07:50,1,0,45,1,144
4,08:30,2,0,45,1,204
4,08:15,3,1,45,1,174
4,08:00,2,1,45,1,31
4,09:00,2,1,45,0,78
4,08:20,4,1,45,1,225
4,14:20,3,1,45,1,174
4,11:30,3,0,45,0,15
4,10:50,2,0,45,0,124
4,14:20,3,0,45,1,142
4,17:20,1,1,45,0,122
4,09:00,4,1,45,0,142
4,11:10,3,1,45,1,201
4,08:55,4,0,45,0,162
4,09:05,2,1,45,0,27
4,08:45,1,1,45,1,225
4,14:30,4,1,45,0,44
4,13:10,1,0,45,0,88
4,08:25,1,0,45,1,225
4,08:10,4,1,45,1,138
4,11:00,2,1,45,0,132
4,08:25,2,0,45,1,225
4,08:25,1,1,45,1,225
4,08:35,1,0,45,1,225
4,08:40,1,1,45,1,225
4,14:00,2,0,45,1,119
4,08:40,1,1,45,1,225
4,08:25,2,1,45,1,225
4,16:00,1,0,45,0,30
4,14:00,4,1,45,1,111
4,13:40,2,1,45,0,97
4,14:00,2,1,45,1,58
4,08:55,2,1,45,0,179
4,10:40,2,1,45,0,104
4,14:00,2,1,45,1,52
4,14:30,2,0,45,0,21
4,08:30,4,0,45,1,225
4,13:10,3,0,45,0,142
4,08:35,3,1,45,1,225
4,08:00,3,0,45,1,78
4,14:10,3,0,45,1,109
4,10:40,1,0,45,0,73
4,08:05,1,1,45,1,195
4,14:10,1,1,45,1,112
4,16:00,4,1,45,0,45
4,13:40,2,1,45,0,57
4,10:40,4,0,45,0,57
4,14:10,1,0,45,1,124
4,08:05,3,1,45,1,81
4,10:40,4,0,45,0,42
4,08:15,2,0,45,1,225
4,17:20,1,1,45,0,20
4,08:10,2,1,45,1,225
4,17:20,3,1,45,0,132
4,10:30,3,1,45,0,12
4,08:35,3,1,45,1,176
4,08:40,1,0,45,1,202
4,12:50,3,1,45,0,22
4,11:20,3,0,45,1,102
4,08:20,1,1,45,1,225
4,08:45,3,0,45,1,39
4,08:15,1,1,45,1,225
4,08:05,1,1,45,1,225
4,14:10,1,0,45,1,131
4,11:10,4,1,45,1,145
4,08:35,3,0,45,1,225
4,10:30,3,1,45,0,104
4,17:00,4,1,45,0,11
4,08:10,1,0,45,1,169
4,16:00,4,1,45,0,7
4,14:10,3,1,45,1,61
4,08:10,4,1,45,1,225
4,17:40,3,0,45,0,40
4,08:25,1,0,45,1,225
4,16:00,1,1,45,0,14
4,10:30,2,0,45,0,37
4,07:50,2,1,45,1,31
4,17:40,1,1,45,0,74
4,09:00,4,1,45,0,148
4,11:30,3,1,45,0,49
4,11:30,3,1,45,0,15
4,17:00,4,1,45,0,28
4,08:30,1,0,45,1,220
4,10:50,2,0,45,0,119
4,17:20,4,1,45,0,23
4,15:00,1,1,45,0,27
4,09:05,3,0,45,0,18
4,10:50,3,0,45,0,139
4,13:10,1,0,45,0,56
4,12:50,4,1,45,0,215
4,16:00,4,1,45,0,5
4,07:55,3,1,45,0,77
4,08:10,1,1,45,1,225
4,11:00,3,0,45,0,66
4,11:10,2,1,45,1,208
4,08:25,2,0,45,1,225
4,08:50,3,1,45,0,127
4,11:30,4,0,45,0,21
4,11:30,3,1,45,0,66
4,07:50,2,0,45,1,160
4,08:05,2,0,45,1,34
4,17:00,2,0,45,0,19
4,08:10,2,0,45,1,160
4,14:20,4,1,45,1,185
4,15:00,3,1,45,0,16
4,13:30,2,0,45,0,36
4,10:40,1,0,45,0,55
4,12:50,2,0,45,0,61
4,14:20,1,0,45,1,125
4,14:20,1,0,45,1,165
4,08:45,3,1,45,1,214
4,08:20,1,0,45,1,225
4,13:30,1,0,45,0,64
4,08:35,2,1,45,1,225
4,14:10,1,0,45,1,138
4,08:40,3,0,45,1,197
4,11:20,3,1,45,1,205
4,08:00,1,0,45,1,106
4,08:30,2,1,45,1,225
4,17:20,1,0,45,0,119
4,17:20,1,1,45,0,183
4,08:40,3,0,45,1,225
4,12:50,4,1,45,0,220
4,08:30,4,1,45,1,225
4,07:50,2,1,45,1,185
4,12:50,2,1,45,0,15
4,08:00,3,1,45,1,137
4,08:15,2,0,45,1,225
4,08:15,4,1,45,1,225
4,08:55,1,1,45,0,94
4,11:00,1,1,45,0,175
4,10:50,3,0,45,0,12
4,08:45,3,0,45,1,119
4,13:40,3,1,45,0,45
4,15:00,2,0,45,0,39
4,15:00,1,0,45,0,43
4,11:10,1,0,45,1,87
4,13:10,3,1,45,0,32
4,17:00,2,0,45,0,22
4,15:00,4,0,45,0,27
4,08:55,3,0,45,0,72
4,08:00,2,1,45,1,117
4,08:15,4,0,45,1,210
4,10:30,1,1,45,0,76
4,08:45,1,0,45,1,51
4,08:40,2,1,45,1,225
4,10:40,2,0,45,0,118
4,11:10,1,0,45,1,143
4,11:00,3,0,45,0,124
4,08:40,3,1,45,1,225
4,08:35,3,1,45,1,225
4,09:05,1,0,45,0,16
4,11:20,4,0,45,1,155
4,08:40,1,0,45,1,225
4,14:00,1,0,45,1,140
4,14:20,3,1,45,1,144
4,08:05,3,0,45,1,64
4,08:30,2,1,45,1,225
4,14:10,1,1,45,1,168
4,12:50,4,1,45,0,130
4,10:50,3,0,45,0,95
4,14:20,1,0,45,1,139
4,17:00,1,0,45,0,34
4,11:10,2,0,45,1,72
4,08:20,1,1,45,1,225
4,13:10,3,1,45,0,83
4,16:00,4,0,45,0,9
4,08:45,2,0,45,1,37
4,13:30,3,0,45,0,80
4,13:30,3,0,45,0,77
4,07:50,1,0,45,1,93
4,08:20,3,1,45,1,225
4,13:40,4,1,45,0,107
4,08:55,1,1,45,0,128
4,11:10,4,0,45,1,52
4,14:20,1,1,45,1,195
4,10:50,1,1,45,0,49
4,09:00,4,1,45,0,117
4,17:40,1,1,45,0,67
4,08:00,4,1,45,1,220
4,13:30,4,0,45,0,159
4,16:00,2,1,45,0,38
4,08:15,2,0,45,1,188
4,08:15,1,0,45,1,171
4,14:30,4,0,45,0,83
4,13:10,2,1,45,0,172
4,15:00,2,0,45,0,24
4,13:40,2,1,45,0,149
4,11:20,1,0,45,1,193
4,08:20,2,0,45,1,225
4,13:10,4,0,45,0,161
4,08:55,1,0,45,0,147
4,08:45,2,0,45,1,124
4,17:00,1,0,45,0,32
4,17:00,1,0,45,0,44
4,17:20,4,0,45,0,145
4,09:00,4,1,45,0,195
4,08:55,1,1,45,0,100
4,11:20,1,1,45,1,170
4,09:00,3,0,45,0,90
4,11:10,1,0,45,1,224
4,14:10,3,0,45,1,84
4,16:00,4,1,45,0,13
4,15:00,4,1,45,0,36
4,08:45,2,1,45,1,225
4,14:00,4,1,45,1,133
4,16:00,3,1,45,0,11
4,08:15,1,1,45,1,225
4,15:00,3,0,45,0,9
4,08:45,3,0,45,1,94
4,08:25,1,0,45,1,225
4,11:10,1,0,45,1,177
4,14:10,1,1,45,1,225
4,16:00,2,1,45,0,21
4,14:10,1,0,45,1,151
4,08:50,3,0,45,0,98
4,10:50,1,0,45,0,43
4,07:55,3,1,45,0,175
4,08:55,4,0,45,0,33
4,14:10,4,0,45,1,84
4,14:10,4,0,45,1,88
4,11:20,3,0,45,1,108
4,08:55,4,0,45,0,97
4,14:20,3,1,45,1,170
4,08:15,3,1,45,1,225
4,13:40,1,0,45,0,65
4,17:20,3,1,45,0,170
4,16:00,1,0,45,0,44
4,13:40,4,1,45,0,52
4,08:15,3,0,45,1,225
4,09:00,1,1,45,0,116
4,11:00,3,1,45,0,54
4,15:00,2,1,45,0,44
4,15:00,4,0,45,0,37
4,08:05,2,1,45,1,128
4,08:10,4,0,45,1,183
4,09:05,4,0,45,0,16
4,08:50,1,1,45,0,137
4,07:50,1,1,45,1,57
4,08:10,4,0,45,1,171
4,15:00,1,0,45,0,29
4,16:00,4,1,45,0,30
4,13:30,2,0,45,0,120
4,08:10,1,0,45,1,124
4,14:10,3,0,45,1,101
4,08:40,3,1,45,1,225
4,14:30,1,1,45,0,25
4,09:05,4,1,45,0,44
4,08:25,2,1,45,1,187
4,17:00,4,1,45,0,25
4,08:25,3,1,45,1,225
4,09:00,2,1,45,0,113
4,11:00,1,0,45,0,66
4,08:50,4,1,45,0,135
4,08:35,4,1,45,1,225
4,09:05,2,1,45,0,19
4,15:00,2,0,45,0,35
4,16:00,2,1,45,0,18
4,08:40,2,1,45,1,225
4,16:00,1,0,45,0,26
4,08:45,2,0,45,1,90
4,08:15,4,0,45,1,225
4,08:00,4,1,45,1,225
4,16:00,1,0,45,0,29
4,08:50,1,0,45,0,87
4,11:00,1,0,45,0,109
4,11:20,3,1,45,1,166
4,08:50,4,1,45,0,154
4,14:00,2,1,45,1,81
4,08:10,2,1,45,1,120
4,07:50,3,0,45,1,36
4,12:50,1,0,45,0,16
4,08:15,3,1,45,1,225
4,08:25,4,0,45,1,225
4,08:45,1,0,45,1,188
4,17:20,2,0,45,0,116
4,16:00,3,1,45,0,36
4,11:20,3,1,45,1,185
4,08:10,1,1,45,1,132
4,17:20,2,1,45,0,148
4,11:00,3,0,45,0,75
4,08:05,2,0,45,1,211
4,17:40,1,0,45,0,52
4,17:00,4,1,45,0,15
4,09:05,1,0,45,0,75
4,16:00,2,1,45,0,23
4,10:50,3,0,45,0,33
4,08:45,3,1,45,1,55
4,11:00,2,1,45,0,143
4,14:10,1,1,45,1,98
4,08:10,3,1,45,1,225
4,07:55,3,0,45,0,66
4,08:25,2,1,45,1,225
4,14:00,2,1,45,1,158
4,08:00,1,1,45,1,68
4,13:40,4,0,45,0,30
4,12:50,2,1,45,0,65
4,13:30,3,0,45,0,116
4,14:20,2,1,45,1,193
4,14:00,2,0,45,1,54
4,16:00,3,0,45,0,6
4,11:20,2,0,45,1,157
4,10:30,1,0,45,0,143
4,08:10,4,1,45,1,225
4,11:10,2,0,45,1,153
4,14:30,4,1,45,0,100
4,16:00,1,0,45,0,44
4,10:50,4,1,45,0,95
4,10:30,3,0,45,0,38
4,15:00,4,0,45,0,5
4,08:35,1,1,45,1,225
4,09:05,4,1,45,0,24
4,08:05,1,1,45,1,103
4,14:10,1,1,45,1,225
4,08:20,3,0,45,1,225
4,08:20,1,0,45,1,225
4,08:00,1,0,45,1,22
4,11:20,2,0,45,1,135
4,14:10,3,0,45,1,170
4,08:15,1,1,45,1,225
4,09:00,3,0,45,0,11
4,13:30,1,0,45,0,11
4,08:10,3,0,45,1,200
4,10:30,3,1,45,0,116
4,13:40,2,1,45,0,14
4,14:30,2,0,45,0,34
4,11:30,1,1,45,0,34
4,14:00,3,1,45,1,63
4,08:05,2,1,45,1,120
4,08:40,3,1,45,1,225
4,08:50,4,0,45,0,110
4,10:30,2,0,45,0,44
4,07:50,4,1,45,1,225
4,07:55,1,0,45,0,89
4,08:20,4,1,45,1,225
4,08:30,1,1,45,1,225
4,14:00,4,0,45,1,74
4,13:40,3,0,45,0,58
4,08:35,3,0,45,1,154
4,13:40,3,0,45,0,22
4,07:50,1,0,45,1,26
4,14:20,2,1,45,1,177
4,13:30,1,1,45,0,182
4,11:10,3,0,45,1,146
4,08:15,2,1,45,1,225
4,10:40,3,1,45,0,174
4,10:50,2,1,45,0,37
4,15:00,4,0,45,0,41
4,13:10,4,0,45,0,37
4,08:40,2,1,45,1,225
4,08:20,4,0,45,1,197
4,14:20,4,1,45,1,169
4,17:40,2,0,45,0,19
4,14:20,4,1,45,1,176
4,09:00,2,0,45,0,37
4,08:05,4,0,45,1,147
4,12:50,3,1,45,0,155
4,08:30,1,0,45,1,187
4,12:50,1,0,45,0,152
4,08:45,4,1,45,1,39
4,08:35,1,0,45,1,156
4,07:55,4,0,45,0,97
4,08:35,4,0,45,1,159
4,14:30,1,0,45,0,51
4,08:10,1,0,45,1,194
4,16:00,4,1,45,0,18
4,08:05,1,0,45,1,169
4,17:20,3,0,45,0,141
4,11:30,4,0,45,0,40
4,11:20,2,0,45,1,133
4,14:30,4,1,45,0,44
4,08:05,1,1,45,1,134
4,09:00,3,0,45,0,41
4,10:30,3,1,45,0,19
4,12:50,3,0,45,0,74
4,11:20,4,1,45,1,187
4,14:10,1,0,45,1,215
4,17:00,1,0,45,0,29
4,10:40,4,0,45,0,24
4,16:00,3,0,45,0,36
4,08:50,3,0,45,0,79
4,09:05,2,1,45,0,23
4,08:15,1,0,45,1,225
4,07:55,2,1,45,0,33
4,15:00,4,0,45,0,15
4,14:00,2,0,45,1,85
4,13:40,3,1,45,0,170
4,14:30,4,1,45,0,61
4,13:40,1,0,45,0,158
4,17:40,4,0,45,0,16
4,14:20,2,0,45,1,129
4,08:25,1,1,45,1,225
4,08:15,2,1,45,1,174
4,12:50,4,0,45,0,25
4,14:20,2,1,45,1,177
4,10:50,1,0,45,0,88
4,08:25,1,0,45,1,225
4,16:00,1,1,45,0,28
4,08:10,4,0,45,1,215
4,08:30,1,0,45,1,225
4,07:50,1,0,45,1,85
4,08:25,3,1,45,1,225
4,07:50,1,0,45,1,26
4,13:10,2,0,45,0,123
4,08:45,2,0,45,1,205
4,13:30,1,1,45,0,41
4,13:10,4,0,45,0,160
4,16:00,1,0,45,0,25
4,08:45,1,0,45,1,100
4,08:30,1,0,45,1,225
4,11:30,4,0,45,0,24
4,10:40,3,1,45,0,169
4,11:30,2,0,45,0,66
4,14:30,3,1,45,0,31
4,08:15,3,0,45,1,210
4,08:25,4,0,45,1,225
4,08:50,2,0,45,0,73
4,13:10,4,1,45,0,214
4,12:50,1,0,45,0,39
4,14:10,2,0,45,1,169
4,13:10,4,0,45,0,168
4,14:10,1,1,45,1,225
4,17:40,3,1,45,0,43
4,08:25,1,1,45,1,225
4,17:40,2,0,45,0,29
4,08:35,4,1,45,1,225
4,09:00,1,0,45,0,51
4,08:25,4,0,45,1,225
4,11:30,3,0,45,0,37
4,08:35,2,1,45,1,225
4,08:20,1,0,45,1,225
4,11:10,2,1,45,1,85
4,08:25,1,1,45,1,225
4,10:50,2,1,45,0,55
4,10:50,1,1,45,0,183
4,15:00,3,0,45,0,15
4,07:55,4,1,45,0,168
4,14:10,4,1,45,1,107
4,15:00,4,0,45,0,23
4,07:50,1,1,45,1,78
4,14:00,4,1,45,1,85
4,17:00,4,0,45,0,26
4,09:00,4,1,45,0,145
4,14:00,3,1,45,1,122
4,09:00,1,0,45,0,124
4,13:30,1,0,45,0,80
4,09:05,3,1,45,0,71
4,17:20,1,1,45,0,34
4,15:00,2,0,45,0,42
4,08:55,4,0,45,0,116
4,11:30,2,1,45,0,19
4,14:20,4,1,45,1,169
4,09:05,1,1,45,0,38
4,08:45,4,0,45,1,164
4,09:05,1,1,45,0,103
4,14:10,1,0,45,1,129
4,11:30,2,1,45,0,88
4,15:00,4,1,45,0,10
4,13:10,3,1,45,0,132
4,10:30,2,1,45,0,144
4,13:40,2,0,45,0,135
4,08:50,4,1,45,0,149
4,09:05,4,0,45,0,27
4,09:05,1,0,45,0,56
4,09:05,2,1,45,0,61
4,17:20,4,0,45,0,112
4,14:20,1,1,45,1,225
4,08:25,1,1,45,1,225
4,09:05,3,0,45,0,38
4,17:20,4,0,45,0,75
4,11:30,3,0,45,0,31
4,08:30,2,0,45,1,225
4,09:05,2,0,45,0,40
4,08:45,4,1,45,1,225
4,08:15,3,0,45,1,181
4,08:30,4,1,45,1,225
4,13:40,4,1,45,0,105
4,14:00,2,0,45,1,76
4,17:40,4,1,45,0,35
4,10:50,4,0,45,0,162
4,17:40,3,0,45,0,47
4,10:40,4,0,45,0,157
4,11:20,3,1,45,1,159
4,17:40,2,0,45,0,55
4,08:40,3,1,45,1,182
4,14:20,4,1,45,1,154
4,08:15,1,0,45,1,168
4,08:25,1,0,45,1,204
4,15:00,3,0,45,0,42
4,17:20,3,1,45,0,74
4,13:10,2,1,45,0,107
4,10:40,1,1,45,0,89
4,08:30,1,0,45,1,225
4,17:20,4,1,45,0,198
4,09:05,1,0,45,0,43
4,17:00,4,1,45,0,6
4,07:50,3,0,45,1,66
4,11:00,1,0,45,0,140
4,14:30,2,1,45,0,27
4,07:50,1,0,45,1,84
4,13:10,4,1,45,0,183
4,08:10,1,0,45,1,210
4,08:55,1,0,45,0,162
4,11:00,4,0,45,0,55
4,13:10,2,0,45,0,87
4,14:10,4,0,45,1,152
4,14:30,4,1,45,0,43
4,11:10,1,1,45,1,219
4,11:00,3,0,45,0,73
4,07:55,4,0,45,0,24
4,17:40,4,1,45,0,49
4,11:30,3,0,45,0,67
4,08:10,1,1,45,1,225
4,17:20,2,1,45,0,85
4,08:40,2,0,45,1,225
4,13:40,2,0,45,0,113
4,14:20,4,0,45,1,122
4,11:20,1,0,45,1,151
4,09:00,3,0,45,0,20
4,17:40,3,1,45,0,54
4,08:05,3,0,45,1,176
4,11:20,3,0,45,1,156
4,11:10,2,1,45,1,68
4,09:00,1,1,45,0,139
4,17:00,2,0,45,0,43
4,12:50,1,0,45,0,96
4,10:30,2,1,45,0,100
4,13:40,2,1,45,0,185
4,10:30,1,1,45,0,70
4,08:10,2,0,45,1,175
4,08:35,4,0,45,1,225
4,08:20,1,1,45,1,225
4,15:00,1,0,45,0,31
4,14:30,1,1,45,0,84
4,10:50,3,1,45,0,135
4,14:20,4,1,45,1,158
4,08:30,3,0,45,1,225
4,08:25,4,1,45,1,225
4,13:30,1,0,45,0,114
4,17:20,4,0,45,0,15
4,14:00,1,1,45,1,103
4,17:40,4,0,45,0,27
4,15:00,3,1,45,0,40
4,14:00,4,1,45,1,179
4,09:00,3,1,45,0,125
4,08:30,2,1,45,1,225
4,09:00,2,0,45,0,91
4,07:55,1,0,45,0,116
4,14:20,2,1,45,1,214
4,11:00,4,0,45,0,112
4,08:00,1,1,45,1,25
4,11:00,3,1,45,0,160
4,14:00,2,1,45,1,175
4,13:40,2,1,45,0,144
4,11:00,4,0,45,0,111
4,07:50,1,0,45,1,20
4,07:55,4,0,45,0,141
4,14:20,1,1,45,1,183
4,09:00,4,1,45,0,133
4,08:15,4,1,45,1,225
4,08:20,4,0,45,1,167
4,13:10,3,0,45,0,48
4,08:15,1,1,45,1,225
4,14:00,3,0,45,1,45
4,08:35,1,0,45,1,225
4,08:25,4,1,45,1,225
4,17:20,1,0,45,0,100
4,17:00,4,0,45,0,8
4,08:55,2,1,45,0,42
4,08:10,4,0,45,1,47
4,08:00,3,0,45,1,62
4,13:30,4,0,45,0,110
4,08:55,4,0,45,0,149
4,17:20,4,1,45,0,66
4,08:15,2,0,45,1,225
4,09:00,4,1,45,0,36
4,08:05,4,1,45,1,147
4,08:40,3,1,45,1,225
4,14:10,1,1,45,1,225
4,08:50,3,1,45,0,106
4,10:50,2,1,45,0,118
4,14:00,2,0,45,1,61
4,17:40,3,0,45,0,9
4,14:20,3,0,45,1,132
4,08:15,2,0,45,1,225
4,16:00,3,0,45,0,10
4,16:00,1,1,45,0,29
4,08:00,3,1,45,1,204
4,11:10,4,1,45,1,147
4,11:00,1,1,45,0,50
4,09:05,2,0,45,0,65
4,08:45,4,0,45,1,164
4,15:00,4,0,45,0,5
4,08:10,2,1,45,1,189
4,08:20,1,1,45,1,225
4,08:00,4,0,45,1,165
4,11:30,3,0,45,0,26
4,10:50,1,1,45,0,127
4,08:10,4,0,45,1,200
4,13:10,4,0,45,0,151
4,16:00,1,1,45,0,27
4,11:20,3,1,45,1,207
4,17:20,2,1,45,0,118
4,10:40,3,1,45,0,28
4,13:40,4,0,45,0,160
4,08:05,4,1,45,1,41
4,16:00,1,1,45,0,38
4,12:50,2,0,45,0,70
4,14:20,4,0,45,1,149
4,07:50,2,0,45,1,36
4,08:05,2,1,45,1,120
4,10:40,2,1,45,0,162
4,09:00,3,0,45,0,137
4,11:30,3,0,45,0,47
4,08:35,3,1,45,1,225
4,10:50,4,1,45,0,130
4,11:20,4,1,45,1,158
4,07:55,4,0,45,0,61
4,11:30,1,0,45,0,84
4,17:40,1,0,45,0,80
4,11:10,3,1,45,1,148
4,11:00,2,1,45,0,60
4,08:05,4,1,45,1,182
4,08:55,1,0,45,0,23
4,13:40,3,0,45,0,117
4,11:30,2,1,45,0,34
4,08:45,2,1,45,1,225
4,17:00,2,0,45,0,24
4,17:20,2,0,45,0,19
4,08:20,2,0,45,1,134
4,08:10,2,0,45,1,111
4,14:00,2,1,45,1,116
4,11:30,1,0,45,0,18
4,16:00,4,0,45,0,9
4,11:10,2,1,45,1,91
4,09:05,3,0,45,0,35
4,08:25,3,0,45,1,225
4,12:50,4,1,45,0,201
4,14:20,3,1,45,1,138
4,08:05,3,0,45,1,183
4,15:00,4,1,45,0,37
4,07:50,1,1,45,1,225
4,11:00,2,0,45,0,59
4,08:10,4,1,45,1,116
4,10:30,2,1,45,0,63
4,08:05,1,1,45,1,60
4,14:20,3,1,45,1,194
4,09:05,4,1,45,0,14
4,14:30,4,0,45,0,20
4,08:20,1,0,45,1,220
4,10:30,1,0,45,0,39
4,08:55,1,1,45,0,71
4,12:50,1,1,45,0,224
4,09:05,3,1,45,0,32
4,08:00,1,1,45,1,100
4,09:00,3,0,45,0,133
4,08:20,1,1,45,1,225
4,07:55,4,0,45,0,129
4,09:05,3,0,45,0,44
4,15:00,1,1,45,0,8
4,12:50,3,0,45,0,138
4,08:30,2,0,45,1,225
4,11:30,1,1,45,0,61
4,13:10,3,1,45,0,83
4,12:50,4,0,45,0,162
4,13:30,3,0,45,0,46
4,11:20,3,0,45,1,123
4,08:55,4,0,45,0,20
4,10:50,2,0,45,0,11
4,08:25,4,1,45,1,225
4,08:05,1,1,45,1,136
4,10:40,2,0,45,0,13
4,08:55,4,1,45,0,171
4,08:15,3,0,45,1,225
4,09:05,3,0,45,0,9
4,10:40,4,0,45,0,28
4,08:55,4,0,45,0,28
4,08:00,2,1,45,1,135
4,14:00,4,1,45,1,198
4,08:30,2,0,45,1,144
4,08:15,2,0,45,1,225
4,10:40,2,1,45,0,94
4,14:20,1,1,45,1,172
4,08:25,2,1,45,1,198
4,16:00,3,0,45,0,33
4,12:50,1,0,45,0,82
4,11:30,3,0,45,0,50
4,08:00,1,0,45,1,62
4,08:15,1,1,45,1,225
4,08:45,2,1,45,1,225
4,07:50,2,0,45,1,154
4,08:05,3,1,45,1,225
4,09:00,4,0,45,0,91
4,09:05,3,1,45,0,70
4,11:30,2,1,45,0,83
4,15:00,4,1,45,0,36
4,14:00,1,1,45,1,79
4,09:00,2,1,45,0,183
4,07:55,4,0,45,0,164
4,07:50,3,1,45,1,157
4,14:00,4,0,45,1,45
4,13:30,3,0,45,0,99
4,07:55,1,1,45,0,47
4,14:20,2,1,45,1,157
4,15:00,4,0,45,0,45
4,08:00,3,0,45,1,41
4,17:40,2,0,45,0,44
4,14:20,2,0,45,1,172
4,08:40,2,1,45,1,225
4,09:05,4,0,45,0,41
4,11:10,4,0,45,1,74
4,08:45,1,0,45,1,225
4,13:10,2,0,45,0,35
4,14:00,2,0,45,1,117
4,08:45,4,0,45,1,166
4,07:55,4,1,45,0,91
4,08:40,1,1,45,1,225
4,11:30,4,1,45,0,92
4,08:35,3,0,45,1,223
4,08:15,3,0,45,1,225
4,10:30,2,1,45,0,74
4,08:30,1,0,45,1,225
4,12:50,1,1,45,0,28
4,14:00,3,1,45,1,182
4,11:10,3,0,45,1,79
4,08:40,3,0,45,1,225
4,14:10,1,0,45,1,169
4,07:50,2,0,45,1,117
4,08:15,4,1,45,1,225
4,13:40,4,0,45,0,89
4,13:30,3,1,45,0,137
4,08:20,4,0,45,1,225
4,08:30,1,0,45,1,156
4,08:35,1,1,45,1,225
4,08:55,1,0,45,0,139
4,09:00,2,0,45,0,137
4,15:00,3,1,45,0,21
4,16:00,4,1,45,0,15
4,14:00,4,0,45,1,112
4,08:50,2,0,45,0,80
4,08:10,4,1,45,1,225
4,08:45,1,1,45,1,206
4,08:30,2,0,45,1,225
4,10:40,3,1,45,0,22
4,08:00,3,0,45,1,79
4,11:30,3,1,45,0,32
4,11:00,4,0,45,0,61
4,07:55,1,1,45,0,65
4,14:00,4,1,45,1,116
4,17:00,3,1,45,0,13
4,16:00,4,1,45,0,27
4,08:35,1,1,45,1,225
4,08:40,3,1,45,1,225
4,08:45,2,0,45,1,216
4,15:00,4,1,45,0,33
4,12:50,3,0,45,0,137
4,14:20,4,0,45,1,145
4,07:55,3,1,45,0,48
4,08:25,4,0,45,1,172
4,11:10,4,1,45,1,213
4,12:50,4,0,45,0,56
4,09:00,2,0,45,0,135
4,11:10,1,0,45,1,193
4,08:05,1,0,45,1,91
4,10:40,3,1,45,0,93
4,08:30,1,0,45,1,225
4,08:35,3,0,45,1,225
4,07:50,4,0,45,1,69
4,14:00,4,1,45,1,225
4,08:10,3,1,45,1,33
4,08:00,2,0,45,1,135
4,11:10,1,1,45,1,225
4,08:35,3,1,45,1,215
4,11:00,3,1,45,0,134
4,07:50,2,0,45,1,27
4,16:00,1,0,45,0,39
4,08:30,3,0,45,1,225
4,08:45,2,0,45,1,141
4,14:20,2,1,45,1,177
4,17:00,4,0,45,0,18
4,14:30,1,1,45,0,89
4,14:20,1,1,45,1,225
4,08:25,4,1,45,1,225
4,12:50,1,0,45,0,150
4,08:00,2,0,45,1,139
4,08:50,3,0,45,0,104
4,08:15,3,0,45,1,221
4,08:40,1,1,45,1,225
4,08:40,3,1,45,1,225
4,15:00,3,1,45,0,23
4,17:40,1,0,45,0,49
4,08:15,2,1,45,1,225
4,14:20,3,1,45,1,207
4,13:40,4,0,45,0,84
4,08:50,4,1,45,0,160
4,08:45,4,0,45,1,225
4,14:00,4,0,45,1,156
4,12:50,3,1,45,0,48
4,11:00,4,0,45,0,150
4,08:40,3,1,45,1,225
4,11:20,4,0,45,1,161
4,10:50,4,1,45,0,183
4,08:35,3,0,45,1,225
4,13:10,4,1,45,0,23
4,08:45,4,0,45,1,189
4,12:50,4,0,45,0,124
4,08:25,2,0,45,1,221
4,13:40,2,1,45,0,81
4,15:00,1,1,45,0,35
4,13:10,4,1,45,0,24
4,08:00,2,1,45,1,15
4,13:40,3,0,45,0,17
4,07:50,1,0,45,1,99
4,11:00,2,0,45,0,102
4,10:30,2,0,45,0,53
4,07:50,3,0,45,1,168
4,09:05,3,0,45,0,63
4,08:20,3,0,45,1,193
4,11:30,3,0,45,0,32
4,08:20,4,1,45,1,225
4,17:20,1,1,45,0,107
4,17:20,4,1,45,0,143
4,17:40,2,1,45,0,78
4,08:45,4,0,45,1,133
4,13:10,2,1,45,0,111
4,07:55,1,0,45,0,108
4,08:15,2,0,45,1,164
4,14:30,1,1,45,0,106
